datetime,temp,pressure,humidity,gas,lyd,lys
2023-11-24T11:48:17.864996,22.63,988.99,16.66,176.79,261,217
2023-11-24T11:48:19.237475,22.63,989.00,16.66,176.23,261,282
2023-11-24T11:48:20.609999,22.63,989.00,16.67,177.53,261,300
2023-11-24T11:48:21.981193,22.63,988.99,16.66,176.42,261,215
2023-11-24T11:48:23.353724,22.63,988.99,16.66,177.72,261,332
2023-11-24T11:48:24.726224,22.63,989.00,16.66,176.79,261,203
2023-11-24T11:48:26.093828,22.62,989.00,16.65,177.91,262,332
2023-11-24T11:48:27.466353,22.62,988.99,16.64,177.35,261,214
2023-11-24T11:48:28.837613,22.62,988.99,16.63,178.10,261,318
2023-11-24T11:48:30.210071,22.62,989.00,16.63,177.16,261,224
2023-11-24T11:48:31.577647,22.62,988.99,16.63,176.79,262,311
2023-11-24T11:48:32.950105,22.62,988.99,16.63,176.23,261,210
2023-11-24T11:48:34.322593,22.62,988.99,16.64,176.05,261,332
2023-11-24T11:48:35.693858,22.61,989.00,16.64,177.35,261,206
2023-11-24T11:48:37.066356,22.61,989.00,16.64,176.97,261,333
2023-11-24T11:48:38.438727,22.61,989.00,16.64,176.42,261,204
2023-11-24T11:48:39.811086,22.61,989.00,16.64,176.60,261,336
2023-11-24T11:48:41.183475,22.61,989.00,16.65,176.97,261,203
2023-11-24T11:48:42.550848,22.61,989.00,16.66,177.35,261,336
2023-11-24T11:48:43.923350,22.61,989.00,16.65,177.53,261,203
2023-11-24T11:48:45.294635,22.61,989.00,16.64,177.53,261,335
2023-11-24T11:48:46.667070,22.60,989.01,16.63,177.16,261,204
2023-11-24T11:48:48.039588,22.60,989.01,16.64,177.53,261,335
2023-11-24T11:48:49.410847,22.60,989.00,16.63,176.97,261,204
2023-11-24T11:48:50.783155,22.60,989.00,16.63,177.16,261,335
2023-11-24T11:48:52.155661,22.60,988.99,16.63,176.42,261,203
2023-11-24T11:48:53.528182,22.59,989.00,16.62,176.05,261,336
2023-11-24T11:48:54.895695,22.59,989.00,16.63,176.42,261,204
2023-11-24T11:48:56.268154,22.59,989.01,16.62,176.60,261,332
2023-11-24T11:48:57.639470,22.59,989.01,16.61,176.79,261,213
2023-11-24T11:48:59.011829,22.59,989.01,16.61,176.05,261,315
2023-11-24T11:49:00.384290,22.59,989.01,16.59,176.23,261,255
2023-11-24T11:49:01.755542,22.59,989.00,16.60,176.60,261,245
2023-11-24T11:49:03.128091,22.59,989.01,16.60,175.86,261,316
2023-11-24T11:49:04.496802,22.59,989.01,16.59,175.50,261,211
2023-11-24T11:49:05.868051,22.59,989.02,16.59,175.31,261,334
2023-11-24T11:49:07.240424,22.59,989.02,16.59,174.77,261,203
2023-11-24T11:49:08.612916,22.59,989.01,16.59,174.95,261,331
2023-11-24T11:49:09.984173,22.59,989.01,16.59,173.50,261,216
2023-11-24T11:49:11.356671,22.59,989.01,16.58,173.86,261,312
2023-11-24T11:49:12.729145,22.59,989.01,16.58,173.32,261,247
2023-11-24T11:49:14.100477,22.59,989.01,16.58,173.50,261,263
2023-11-24T11:49:15.469153,22.59,989.01,16.58,173.86,261,292
2023-11-24T11:49:16.840429,22.58,989.02,16.57,174.04,261,232
2023-11-24T11:49:18.212917,22.58,989.02,16.57,175.31,260,311
2023-11-24T11:49:19.585420,22.58,989.02,16.56,175.68,261,221
2023-11-24T11:49:20.957967,22.57,989.02,16.57,176.42,261,321
2023-11-24T11:49:22.329172,22.57,989.02,16.56,177.16,261,215
2023-11-24T11:49:23.701795,22.57,989.03,16.56,177.53,261,325
